Id,FinServ_Category__pc,FinServ_Contact_Status__pc,FinServ__CommunicationPreferences__pc,FinServ__ContactPreference__pc,FinServ__LastUsedChannel__c
001am00002A8YHxAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002A8YHyAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002A8YHzAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002A8YI0AAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002A8YI1AAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002A8YI2AAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002A8YI3AAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002A8YI4AAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002A8YI5AAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002A8YI6AAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002A8YI7AAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002A8YI8AAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002A8YI9AAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002A8YIAAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002A8YIBAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002A8YICAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002A8YIDAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002A8YIEAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002A8YIFAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002A8YIGAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002A8YIHAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002A8YIIAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002A8YIJAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002A8YIKAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002A8YILAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002A8YIMAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002A8YINAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002A8YIOAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002A8YIPAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002A8YIQAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002A8YIRAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002A8YISAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002A8YITAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002A8YIUAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002A8YIVAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002A8YIWAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002A8YIXAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002A8YIYAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002A8YIZAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002A8YIaAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002A8YIbAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002A8YIcAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002A8YIdAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002A8YIeAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002A9FNdAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002A9FNeAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002A9FNfAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002A9FNgAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002A9FNhAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002A9FNiAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002A9FNjAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002A9FNkAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002A9FNlAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002A9FNmAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002A9FNnAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002A9FNoAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002A9FNpAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002A9FNqAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002A9FNrAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002A9FNsAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002A9FNtAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002A9FNuAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002A9FNvAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002A9FNwAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002A9FNxAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002A9FNyAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002A9FNzAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002A9FO0AAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002A9FO1AAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002A9FO2AAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002A9FO3AAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002A9FO4AAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002A9FO5AAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002A9FO6AAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002A9FO7AAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002A9FO8AAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002A9FO9AAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002A9FOAAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002A9FOBAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002A9FOCAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002A9FODAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002A9FOEAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002A9FOFAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002A9FOGAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002A9FOHAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002A9FOIAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002A9FOJAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002A9FOKAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002A9FOLAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002A9FOMAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002A9FONAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002A9FOOAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002A9FOPAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002A9FOQAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002A9FORAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002A9FOSAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002A9FOTAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002A9FOUAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002A9FOVAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002A9FOWAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002A9FOXAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002A9FOYAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002A9FOZAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002A9FOaAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002A9FObAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002A9FOcAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002A9FOdAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002A9FOeAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002A9FOfAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002A9FOgAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002A9FOhAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002A9FOiAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002A9FOjAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002A9FOkAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002A9FOlAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002A9FOmAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002A9FOnAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002A9FOoAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002A9FOpAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002A9FOqAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002A9FOrAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002A9FOsAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002A9FOtAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002A9FOuAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002A9FOvAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002A9FOwAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002A9FOxAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002A9FOyAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002A9FOzAAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002A9FP0AAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002A9FP1AAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002A9FP2AAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002A9FP3AAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002A9FP4AAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002A9FP5AAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002A9FP6AAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002A9FP7AAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002A9FP8AAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002A9FP9AAN,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002A9FPAAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002A9FPBAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002A9FPCAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002A9FPDAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002A9FPEAA3,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002A9c0rAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002A9c0sAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002A9c0tAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002A9c0uAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002A9c0vAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002A9c0wAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002A9c0xAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Mobile
001am00002A9c0yAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002A9c0zAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002A9c10AAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002A9c11AAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002A9c12AAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002A9c13AAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002A9c14AAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002A9c15AAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002A9c16AAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002A9c17AAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002A9c18AAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002A9c19AAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002A9c1AAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002A9c1BAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002A9c1CAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002A9c1DAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002A9c1EAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002A9c1FAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002A9c1GAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002A9c1HAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002A9c1IAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002A9c1JAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002A9c1KAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002A9c1LAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002A9c1MAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002A9c1NAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002A9c1OAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002A9c1PAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002A9c1QAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002A9c1RAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002A9c1SAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002A9c1TAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002A9c1UAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002A9c1VAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002A9c1WAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002A9c1XAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002A9c1YAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Web
001am00002A9c1ZAAR,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002A9c1aAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002A9c1bAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Branch
001am00002A9c1cAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002A9c1dAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Mobile
001am00002A9c1eAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Call Center
001am00002A9c1fAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002A9c1gAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002A9c1hAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002A9c1iAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002A9c1jAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002A9c1kAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Call Center
001am00002A9c1lAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002A9c1mAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002A9c1nAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002A9c1oAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002A9c1pAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Other
001am00002A9c1qAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002A9c1rAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Mobile
001am00002A9c1sAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Call Center
001am00002A9c1tAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Other
001am00002A9c1uAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002A9c1vAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Web
001am00002A9c1wAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
001am00002A9c1xAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Branch
001am00002A9c1yAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Email,Web
001am00002A9c1zAAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Phone,Branch
001am00002A9c20AAB,Silver,Client,Fraud:SMS;Promotions:Email;Balance Activities:SMS,Mobile,Other
